id,pred
e0d0b59ac78045e479ff190bd5ef2c8b5a6be1f4dd08db690e1a7626a0fa1442,0.024015
1cef7598080d0e95085b4a7db1e2844b25eeba41d0ae0d3aa356da6616f970c8,0.009322
fe622b8014a38185e6a9ec2f7204ce52eced3ac1d0ba0e69308a5a0124dd856b,0.155249
fd8af88032831ffdf6215aebe8a5bab4b39bb0b4a71aa15297e214fde546442f,0.008795
37b6b5edcbdf07e19dee16887a6b4f808e31a334088f820b9908302c691f4a92,0.753795
ead9edae0f1ce20de4fedc5f00f3ff0b16c0796b52360b38098de07e2a04a56f,0.003173
d1581bfaae7b113d6c466cd41a59dde5608e7f54585009fe2cfeca8baa65133d,0.000238
8ab19e57841afd9d567c2431b3f1c0617e291d9a37d328331cc36ba535861fc6,0.000967
19bd76b131dddb5f514f7befbbb6cca95fa49dd0be64d6f34dee14641f297951,0.000486
b2372166e2dcb5af35f5c73649ca62a48e3a3cc5083a6f45cf9e4ad817e5dbe6,0.007855
95814c0f014ecaaf25cdcdfd911fa6ec0352fd8ce9eaea3ae98266fac04ca52b,0.014275
690f5bb9a6e37322e809affe949417793c23160b4e76fafcf0474c3a23241e1a,0.021719
c96b54ba695da528e1007e503487950867d2b5de22a3d15ef17dd873cd6e41fc,0.010267
cce93f5fbc59a81da4173808083bf16b37de26112590b9e3962903af721ef791,0.144163
8d7b5c8f4012b4454ffadb9c8695a87f37c7aebba0a503b813b2bd133f80c8be,0.019619
24d9de7e03665bb1254aa7638aabc0090b5cf4343ec8553f4a82c50d300cb8b2,0.003501
5ba57a656d9f45ccc9aa1e78198254e3ef629e0fddb3bfd24dce786c6e0e13c4,0.001462
8f4d53b1b6cc77337a1ac4ce3ef9a4a76c6ba36e6ec1446e37b29f39157a0bab,0.002326
d5eb6fa3b5b92125d6c092ae2524e939d9afa0dd98dfd7477312fe153a8146ae,0.020469
f18cd13ade33c4872233031a4f65775a36f4228065978a9f2bcbee8a62e366ba,0.001959
45b7d15350c1c560b6598eb3e5e861c5688362da44ff42501fd4927017ad9a65,0.000025
1921d7fbc2a41910cd11946555a55c8fe5c90b074d00ff7c34cd332ae6184083,0.185532
b88a062f77714f177d9ba2591339734153244b8f2eb9aa86af013f97d1a08f52,0.204799
05cfbe80077e057c5ea4b0c383fea9cbf52939f5bcc5d4c53172a8a53c9f5151,0.031744
5bdcc4ccd8cb86362194004017bf47822cd9682f371b8c58448c35eda42e7a68,0.085891
bb2e875e00fb1ca793441d64c04b58b2febe7a79bc296bd3b780184d6ec2fdd1,0.086833
ba4091b8d2c1dff9b9c8259b32aec622112582bcbb280a4dcbe73c065c11077a,0.032415
03ede43c0bab9e543b5e824896f70e824529c300a7854b2a0065f414467600de,0.022781
5bad3dbf9cbdc9eb7850e0ae7780ff4fbcc1a299a30a1e5f8431cf7b16ca1638,0.004912
d8067175808f5d4d1d6096ffa16d2fff36a91c3a5da430d960e4d2582064e74a,0.004714
526becb2a0c539a18113e59e1097453641e0098fea03ec07d41d2b17eff7081b,0.041411
a4e704c0d7d69e823d41ebd950622c24faf65bd7d4825a200ea27952fe1790b8,0.015377
5dbcca5a939af595052f51b4a1b33d9c610a5cdf51c6f5ae22f66befeefb60a8,0.305485
53df7b2b9a6c4b6df2cc707a620ca38f62fe08e8d6e3dada9a7fcc43ba0610a7,0.003162
961a97a85eb061aafb451bb7a542de708db07a23bb3e40a08ce5343f06107eae,0.006285
74441f54d104e1b6d2d8ee20278866b6a0fd8b8e5cb22449cca7c4223a37aa80,0.002233
989392a16933686a6da8fbb16e16c05bc1fb35018b62dd5a268b76a80bb3172e,0.009357
0a30ba6671ac67cf9b2801c5c51b06557a86081563e7bd512a8abea988bd0c94,0.035717
333355752283b82c8b1e3070878b4725940d6d2363e6745d6cd0c07a9063bd3d,0.000645
b4b030f566362a6d2c1aab86cadcc921d944ce04050a67da448d865e2c5df832,0.024374
283c4098e1842dba20b023457fc28433ed01b087bbc7075e6c428b74f888108d,0.000103
da5a797f01e1e2912ebc4fc88e8baa4549cbdef9a09d31750023c5b5b1288cbc,0.018651
a6236847a9e525fc036bbfc64b5b0e7523060236b57d28dacd353f10a2859a52,0.000362
1858262b4a228951835c30c0e6f334a0a8cfe65ad8fee972d170566ae87d4d1f,0.187799
ab173d4b06c8ef891c9b11dea83a5aec093b19524daf513b17174d683769479d,0.000105
bb434b8e4bcecc94d029c16d730a1b40944765e94bf2c42bddb73ed55a37e64c,0.003352
39ccdb3455d82b2bbf0718efd3ecda356ef3fd8069e332b7ae9d39eab82fc29e,0.035902
d9b66404b888c481ae35ce29c98bbe5c8bcc8f5a4ec1d97f3dd3550f0d9eba36,0.130644
30b271d8e6b188738f1ce1c3c89270e2c2a164b0caf5e762b25b80464440749f,0.001606
2e0d5957e92657c300bcb2818495381a3d0ca60ea3ee54565b37b69e9e3dea15,0.023077
561668a16b4c24429c1805a22bca3de09892fd17d78fd27b303c8f0ab61edb75,0.008611
085709bdab62586be0212a71c99c7e33efa9f56d4bf70b254736e31eb55cf30c,0.015792
9b495821963ee92b7c4cd7e77af914be70ae08fef0dcce0c93ac5bb7a50e03d5,0.455351
7e903f23905fae532b3c093efd33df68cd21de044c4cdbd28c9803c2cfe0d6c8,0.005458
5521052b7360baf47a5387cc2cde6807fba884543637140a3aa6bf727d591346,0.036969
463b8be098fa0ce500de0ae72a268e2e2ba5da4865e94fdc62f6c4b89401c8b5,0.011949
ed81f553f73b5416ca1d8120d7f11b2e135060fa3fa28b8ab1113b5d6e6b5a60,0.004470
d45d5c888f347fbdc1d1baab32d95fa75e02895a3853f206a2b9a6553038c57c,0.000375
a4a62cae8cfc3d79215008a8e035ab30818aa30ee4023db88e5537ebacdb716c,0.000462
b371f9f7f1e2373e44d4d9193c2582720a5dbe40ce7babeeda4f661df613c904,0.006505
3ee1a4c0d4d38338c0ede8a63ebf1726eca754aecd2f72b51fb040d6d5443b1d,0.019742
bc9402baf6d62c35554b3a2686662983c23805a242775b38720551f02a542697,0.000796
9f5bc1dcf67dc36bb9422b7d2d04b48962f7564d38f92727c72f2d7e07812ac4,0.548539
756657174461d85878683d27309cd5737fb33bf477a538fb1a8c904d1e5f518a,0.007042
a959d51d291e6b6c271dac0146c495b694e46173c4e36c565c62adb5d65f3588,0.002607
81f2dcb47a93f207868dfee206c9bb8f5da8d6b9bba0f10617371715f3abd3ca,0.081504
707526e1bf79d1b9f289fd1d64aa1749b35414b3e6bf9e974a016899013311e8,0.326152
e6999b4d39b2c4f0fc93d9ecd2a839cf8a26a1e63852d732eb7df070e860766c,0.017702
4c98b8eedb6251e129107c31988ebfe239d2efca1232bbc147619c1e15ee46b8,0.303728
fc296d7b77ce25f1bea824655572afd4b1ae4ea7f2b0f1828b8a7d08f08bd3de,0.000831
513b7676b94067c56340fcedbc812d80e2bfb0e0250d70b45fe42a5aa6e1cddc,0.003754
86e0b3961c2884e3ff7b96bad7f46a644fead13bf5bba4f3b149e0cab1273a00,0.002608
0df79160f59a5b58f47af18c9f960e7307a91536710bea5dcf654e5c2a3f436e,0.000269
02d0d2b2d99f5888e6023f4a48c05424ba9b1d3cfdefdd9774e85f309a0810ac,0.110524
79a6769a8346ec398a823dcc5b0819be1cae09d0ff752ce965ecef5671de0249,0.003662
6ed6ac9bd8dd478239739817d6d3c4fe2115bbd14a304426f62654ec9ca7fd6b,0.175498
ffec47c69d17517fc1b265cb75adaa381a6991437532a56387da2efa14e7294b,0.020269
c5a3a8f5b46475e2ce5a0b22b2806fdadd471494a1d148223e47bcd00888075e,0.141822
e9e688bfce17634bcea5d59edbe54fe746b30aef4342617bddb81411bc1f3b79,0.298172
bbd03c2e75ac93d6cc07a1eda76ce5627c4adf3fb7537d7a72c9f208fd5ceec7,0.003268
7d2951122a7296cd2c0b69383cd92acfb76c93dc2c4d9df723804552745b55d7,0.000634
e1d6b71365d7813c8588920edca22e8132ba80e51c306ded64d00425d4f51ee3,0.273007
0a44bba5917f2ca479d6382f8e02db26f27215b1df689f22997f789f47d749d7,0.136005
34072c29f813cbe0f6b8d71634e798c742ef6a65d36f4ade4ec40087cd26f58a,0.001499
f446a4269641f4b29592209d1873c2b28e4602269d4baef7f44d5ca755be45c3,0.282595
bc9edb6f348c55a82e61a6af19ae94293316c389dca1d53a6532f8186a563aca,0.040412
ca8a87f60c441356ef505f039f1c5c9aff8f8ca4938df181419c3ce91a8d43e4,0.005050
892fa502bdd5a90dcbb28f23a524203da6d04ad405d5fa892229d8ce31c8c703,0.025693
12c3ce51f75d33f1619ad90105c4a50741b02e9b24a9c9c402226e4973881950,0.022238
202ab853c0a4d0bc912783f2fda23db60b3d3fcada76d214aa565334b3ccee0a,0.364882
3f05662ba190af5ca8e55c66173b437d1f4c247f6160c396c8ee30a865b28bcb,0.069929
1bb6d24ca0192fc45d5340a271987e8547bdf015a15b4e59c3b9eca79044f87f,0.012361
723a3d14bea09675d8871bf9c81ebe30a54c40b8587be313f7815337ed5827a8,0.000881
31fedff4a5c7d29b7e702da522fbd128f2c63fd99de417d746cee01b340c83ba,0.011108
d9d7979298e7e49db029e8e7fc440655cafcb365c6945946943ac88dded414cc,0.011298
6aa8a2ec20b5e50864105679fc31add69a2f4c52b60c17c825cdbed38c3b2397,0.332830
bc5978a89851fb776122eeb408a0397395d60caab488e33905770565b372b620,0.472047
56699617960f388ee7e1f41dcc1a2eb27455932229bad7c48abd1258922d1f07,0.003910
943ce9e44766629da4c5da352cef4d90dfa6db93d8eca5993d8bed5f955d6090,0.000117
212049f0673721c01566c4b3cd5948a73920a1a89450e5ed874684e670eb4853,0.032931
793fb0af5536d87f495e042684cacf8a8f01e4c08d24ae514f3c83da910fbc5d,0.005415
a1357824aad2ee0013393ce58653fe5b9c5878517d47c4821b250804b76730e6,0.040334
fd463c099be0f0c43f5c283cc256f5038f6902d6e960c74b6e338d821323c220,0.000410
cf9660f2defc9ffebe070b84c9cb9164f855f50f31761a820863d9c56601a63c,0.103153
8d564119c9e1f1f67f19dbcb313101476886cd9cd13d29d3614101c160d0f7f4,0.033234
7d3eb6e95ceb6535120dc8e35ad5dcccb30d9cf6b15fb68bf9ce47bddb00a3ae,0.002403
961b57fae73ca3c1dbfe70d2037982e7ac1be54751c71f45ec2e9f5fa1b8b9dc,0.124915
3faa2f30c72dc4d596b0829d0df8f009203b1ead03a4b3766145ea5052face96,0.139697
2496ce4f2c8ea7d4343b8b4b86c72c1991af9760bffed2d04f57eb77929082c7,0.015529
3c1d2195ce98711e8b2276b02da5a0dafaa65ccfac7070194abee10f15fc93f7,0.001575
1e8dd6d12450e6261f4b4b4eb1ced7d0abed522cb0f32724911301f4c5282782,0.024879
90053fea4dcd23c1dd1f58cff7777fcef7f1dc93530179740f072a3a6145f5cd,0.010364
66a837cced1c87839abb4eea371b3b2f7fee67ffc79ba6d07c64916d2cb051cd,0.027043
f3868bcaf6e6d1126a67ce0da0af358396dc8dc3b2e7af39a1fb581a60cdc793,0.001372
9d74c0cc2e0075a2ea5b7e77d5108a463b6327049ba3ad31e2e82ab9335a8bc8,0.051917
53c1935dc5259f9ad6d58d78aa008eda0798dbb950ea81b94ff5731973189351,0.000081
3beecb131cefc095a4f0859f4c2207b5313b75c7e4c3631b71807ba5dcc009a6,0.246934
74550e1aef803e3be8028f105a72a4da81068fb57844e35c794674745a03feed,0.030334
df0ca66e3d31883b6d1bef9324c9cbb21cb52adc76e4c0da0b27ccdd93964735,0.002261
763dc1bfb9c4977fedf2294142e2307b8276b2ff416471c6b382393edea093df,0.000216
cd146a4da2ffb9e4335f88be4e0e472037086b810f522a2c570537882b00b948,0.078214
97c78308a155d334e21b14428d6610d61bb53e8da310cb1335be188f69a5b565,0.001265
6c8cee661be253c36ce31e87a256c1aaffc481a3d9d85d25a4792c7331434f74,0.001691
fa8de6c3e6e26ccddb448a02bccd0b080e0b7a6c11ff960f94d8008598b7f995,0.000340
1f4fb29dee79e61695218740a7c6162ca2819f71e972738898c6a3dde1fe45a4,0.003964
222ca57898c4d22fd6bc97d0fb4aa4b61e5949a3eb541929b53bc355318db364,0.006682
7d44133b9252324c3780ecfb902dc9f742cfebb496f6cf94da8989ef6aa6db67,0.055091
188bb52807ffd2d6b839764da40b14d601a0d956752641473945bdd0ae4f0cbd,0.000858
8ecbd30bc4e081ff9779a98584aa884543ce73c79e1b254051f8d94155385e1b,0.008030
5e852de61a639c36ac72d18804bcb0c11f0627b478009187e8dc8f23defc2f1d,0.072697
44bd1aaebf96801bbd363edeb8858472dd9c1a7354e6c646f74ac0d4458e40e0,0.035703
c240a8f74ef3a3fbc03187e1c16798f15f28cac4ce1609814b3517a2f54313ae,0.047803
3dd2405820ff263c0c59b3a9d177b4a5f412adc2c9b35621561cb3f298092f3c,0.000424
6c5c73c24725cd8780aee74e7c855b07d59921af216f9bddd03dbb61d613922f,0.130469
c63b2c0a7a7398d0bdef7affae3e823b74721daea8705dafa81d5de64d1a0335,0.001931
e8301cde7e7fa044c3bb23ad5284c371964697c5eba3ae0225fd0245a6eff15a,0.019360
21cc57ea4993c37267f732b8bd1778e79b572759028a5cf31e58f1dfa7b1c2a9,0.008298
ee1566060a29dfe7859c04fedf8ffa15ea7364b056dfb8bdcab0647b8ba99acd,0.179495
1434151319bb6cb9c358d5980821322d9c8763157d6960fa214d8ddba7388905,0.042123
771a2c90cb706c5e7195ab4bc814570f4b24ae04566a1a322160d5e578e80cf5,0.005185
d5400c54182cdef86366edbe7438dfd01caf8df53776718deecb98eed3b494d9,0.000677
5c0c85408a7e78d75bdf0e7a90963c9584db9186ee7c2a7e09ae9f8f04b14013,0.001853
5da434ce6d250434e7f72cefcb4ba880c5d688e5d76d13d91efdabbaba284571,0.596056
e2d98b02ef6a7ec97d29332bccde4526763fd9ab674e9548d557c1247e44f58b,0.000598
061f9756a1d098464e23002f02d5090136ef60a975d580f83d509edafdc50d93,0.005965
c27a955efadfc4eb4c7fcf5d3fc53e70530f8e77752e0315bfff15b3c4ab988e,0.000510
c0a1238648e0f8fb80c002f18dfc1d178e0d9adbab3fe320280e110816e7c7e6,0.072383
f8f8e359e0dfb210a55d62c4b50c5500dd5ddaa589214304164cddd29e08ec93,0.024018
d68860624370c4a6fdfc1c73feaf0e460f3aec5a7d72476b7576844a35954320,0.497956
40c1fcc7f83e7a3d8688a1037d98182b87a7e4b3f21b72e3d24bcc0bf12c49f6,0.166911
4e52187dd26cb43e92cbee268538147798588e1d07b449df2a245b620a0b20d9,0.002407
b369ac3bc30bfc036adc129b0f41c8e2c71e875386bcaeb4a3419e51024de29b,0.053909
a21e661fd9c017b37f2724e6167bd13812ab099908551aa95e6ce744d4f93a17,0.001732
bc84e54922b4458912f24fb839fa8b35269a972ac9d13e13c1814cc3f4eb75e4,0.000473
22cd6669903fb5dc0df15d89eacf1dd8893e5b3d2176cc20213185381df4b6a8,0.012207
271144a8154d0ea0ddda3459f92fa405ef341ad2af711c99db5ebe7613d538c6,0.000938
cf697b2343998b341339d47d4e6d89c43e1152435cb54e8250f79c636eb10648,0.554128
347eeedc4c5aa203d93004894380bde8cd68ac2bbe6a2d6659153d5603764a15,0.048587
04198dac8cca2be1c8a093a73ed109a56bb68aec8a0bced239d45fab1b537d44,0.000186
1e13581346b918bfa12e55d3fd87ccbdb5517095ac6c45ef6b20ba96539fba94,0.029292
3b142b7809420245835ca08bbed51e23a11ff1fb86fcd9e403be6739f1a50df2,0.009298
42c043a1c52a8dadfd2c39d47318aedea00908f9dff67ca14672572591234f5e,0.031516
78afeb0f510a86cb2b888f4194f7b7df74d36b8735cdd172aa5168a6adb9cf62,0.021751
cfd7c4f896a30dfdb288cd050fbaff530fdc046ffbffb3a3973086cfbc8a9011,0.000307
de9dbd1eabe86d9b43c39cf31b932ea74c492f26b7f2f6dd206f41f41db0a0e5,0.000369
7a1fd3635d94a1ae56b8694a35be75ca9f62159286dfff8dd663cb6b36707e1e,0.029429
1ba78f04c7721ff81f3995383d99639fe3b469457a14ad8aa0b7b44b6f9a27a3,0.316229
69beb39e681776d9fedf27f0485690a408363a7a216ecd37968318a06740226c,0.001346
8e325676656185c9e4ae2d60354143a948a8b60e79a51fcea7bf7ad221dc6953,0.032368
25d2fc48a63b64bf62ea65a2bd9f07d9a620ddab4d4b818be4e868795bb7266f,0.000254
3211e2ed334fad0010336b23ebea34d51d1ef2ab45132706a330bdd31878c250,0.025252
c460c15509bfe220b211d0f65e9bfffa04161c7ae223630225ad6ee27e0d0445,0.010834
be406abd3ee9de8921a80222a049a6d402dabeb5b5c023eea65dfc92fe84e702,0.000300
5d29f97a218c5096b7104582a0836e39cd91e23a7a945a1656ee1a6617fa094f,0.108803
cd2e981b03c2af2f6552f766586e82e2e0efde24bda85c6ff69acc7cad6cda10,0.004618
f652174ac3ce1a0a0d1fc9c2a985a611ff5cf2f1365f38a89396541fc44b2dd5,0.011528
61e721b9c6bb1b99eba08283562b9bcd29362116143515a64b33575a2738db42,0.023362
9e5bb01300745e0f392f4cf7b6ff99a728cfd8cade7a64534d321461597aaa04,0.000333
494e242d5a2777ae9b11cbe6abba4026689feffda0ad8356f817505acbf9d843,0.022599
9f43bdebe1a715e97a009c422dd81ca15636ff6c197b5f54f80cc63d013d112c,0.026420
3e2f153cd1e268c5010775b3b7ad75b46ead5da4485ff5d7bc5c3b74f62839c5,0.267441
4767b8586a0378e17e48d60658b7ff8a8af05fa28c9197dbfb2799dd8c327af9,0.022383
10e72b7f772370dbde8e62b64117facec14266cc15cd28f30c40c5dc970ce4e1,0.008109
d89f1feb08f95f8ff88931156f1d1d8a57b3b89598428366ea0244a79eda782b,0.210012
eddb1ae6c4c4209612f05181b37bf238611e00bb91df14231bfc9c4dcaef72fb,0.006505
9a655e021c2530646e57dda06e579c48d9c90c6e6d7e0468c93c9f0514da2e62,0.003716
f075c2eebe3de10a95104e301b0db7fedc63f0a1fece82d6502fcb2673aa7b5c,0.070792
b3871a665272cd571bc71231ae642aeb24bc026e0fea63116890ddfa195d420f,0.000932
a49fe265379d6f50a5bf668348e5ca37f766a39bbc483c5accb0a308a976b257,0.004215
a1af01492884c060ba34a1b6014d174de8805b380f9a767d19ae8fc12fca2d64,0.510644
f32d1b7287a83453291f7a95133e3a0caec0391e65157a751971a2852f5c2e68,0.037747
ec328a6c79f8afca097d2af2c3bc2e090c91f70d6da13c0c6a10109153e1e267,0.007043
49b89e92d53b083abffc45d6bd14341d18edaa4a04982412eeb4635fc71c7533,0.146825
dd6116e609bb84b6ee696c819571089108a28335135e7c5660252faa121b5af6,0.022872
2405d90f8c25c27730c9389c9267eefaa30438ae89c87f49605d82425b547d40,0.010037
91b528bd8406397fa499c29cba418c65e6f61e7d97c9eb87af487a8efd69314e,0.244225
7480b66205793139bc47a8dc62cb244b1bd5fd237811ea158f5ee7746b1490c5,0.006318
6c9f34570e00cb8f3410d42e6c886c8dcb0dd20dd0a34feda962c200edce2842,0.060481
4789428126c31e85ca2e36e5451e0f519c9bc357202c0aae926528d5b3fc46f2,0.008049
9ad9c6727134487e12895fbec21b4f5b44584a95d4a63c87e8507fc6abaab37a,0.023524
a1fb84ccb9a1e3c1bf218ec6c31b0c4f876697a5d9ead4147364b2f87e20246e,0.005274
00c9332c19cbbe3e0f32e0cc25f86c2e0d74cec25ca507af7addb4bdba5794fb,0.013034
089c913cc055dc3e2577777c7d5fdcbede034c23cef744f0686337342cb02597,0.010290
ed44abce21086be920a6d36c9ff47817db50450e70cb24f5beb9bb94444ca81f,0.000985
7fc7a149136ebad08ff2c75243c0fe53cca4f73b03a5b819a99fe549f4e61219,0.019032
d79296d22fc7bc88c3f4b132b238b9efb4297b5530228093b206e7ee13d0e2ce,0.002180
bd9d9af2f19373327aca4403f2ebc5e1bfa304087544b22bfb9e5e5ed85b6d26,0.001990
e257b31d104dc826b0a4977478411c6c8d620561325f72c30b250c6035c008c2,0.028264
a9422636e376ed5484bf6844212a3715638af9cbfdbf91152363efb912fb2243,0.251669
aa69b640743611cf45872fe70183592745f1b65df5a8c7877690bab55c202704,0.017764
ddf17c2a2f6820039ea4f593a5592b4954a93f403efcebcc6317d3d6c5c3fca4,0.000126
df028c0e415f9fbe6eafffa3c0047bb71c75c1a68c65e9cef7683e7ce93fb784,0.000526
178161dd514ba5aa55a52d93498ebe25c430a29f6b2e4377825f28ef566fe4ea,0.011842
3b7a3c6839ea02dbc2cd04d12f8b0736137bf032c135f2f45a337592ec40fcb1,0.000470
74b54edf02cb0426824a1b29b9e02378ba20264559f9c8cf252357bc3548084a,0.003513
c20ebe660723df8261d831addc61e6d6552fad7125acb07cbaa85c8d76998a04,0.005093
a053502a53c38d7766ef5e563a8bf2c26cf41607e611a59dc9a04bf69fd87aab,0.000519
ed300ed0bb86f205f34b903dd36e233decd2ec63eeb879041faeeb21357bd696,0.055776
e77cacdb605e0e78a45aef7f9a505980a359a6807977627516e61aea8a8c4613,0.056852
ea42c7f73d73260fadacd89a32469e72c641786baad4928ac457515bf8f5101b,0.000825
4e15cc5e65c355dc418407d1deaf47d93f30e4edfa1cee9c25881e02806c0a00,0.000311
b9296208162036498cd38a3459df81a8b6ee67bd50ba69db59f085aa8ea990b6,0.034734
8283a6ec7ed7c7c6ef412acc05b0493640f2af31cb55831bd13758d0a4e55e8a,0.018333
08adca001bee85d6f03096ae402a795a7bbb630b7a2cc56d7010b30cfa8bc85a,0.039893
4d975ffd90e4c12dbf9e9c92f8671c0142ce821f231db0c3bc259ffc806356e0,0.018807
9dda8c1100bedb1df9c878785c86e23315232e6807e9e5014ba691c9e227782d,0.010698
c09ab8005cafeaa982a9162dd6f90e21d8f13db53eb1fea1706ef54926a5fa73,0.005596
1bb87d50daa6563ba380db7dbb74fa1e8366ed87c560d0a44d814b791a875764,0.003767
2d0f8edaba21ed618acfb09f2b021ff57569c72650166d6a91f5a1e7ebe33804,0.025587
0b422d420667f5d73421a8f30a2c15b2879f13bae84d3842ba15f1179507d24b,0.003892
862113e2797e5172d2dc95da86aaa0469a03a0384445fcca14f80073c9e7d63e,0.002450
534ac4733b9761b9f77a814c501640cf9d58bda6d16567e8a06eb0cc271397bd,0.001390
28e819bf698f1b1aaea39c0a4c8ce0f77218ae3b17053427276b4910e6e86a97,0.044417
760c288b93a798f124b4171d1da0e53b06eeb1d4add4e169956752f22404bb23,0.008195
cf5074e11037ae44e5698fa58bdc24c424ddc3435c2c315366cc80d1cfce88b9,0.000924
7cfd5124af41fa52f8704c6cd7c5c87fac52e7d08523bdf424796cb44167aa6e,0.083760
fb604c5941581c3fbb813ca1b270302babc6da386b55783eee7736aa472d32f4,0.014098
ea9d48cca6090dcb2f9a67876a8f4e690338a58f4590bada3d123ed47a10865c,0.000189
aa654ec21eb129abafb80eedce649cbbfd9966192066d26a4c050b2be70fd1df,0.004405
d43a0dbf554f2839c755e76acaae11977d7f9347c22f50b52a0c9200d3d35f3d,0.037373
1eade3548527101046823b718692eb0f25cf7ab4b4881519c1e7157229a8e4d5,0.000190
129a24348746a9a9d537498aacbf1978b05f345cce92f3e1c1913b5db47a1ca4,0.033307
143039af7f3a1dabda66ed4044b35a5dd7633eb499f4cd3f4309ae8ccaa57884,0.000315
fc2a0e7d531b9cdad02b3da9384d419f74129a7f4b73bd58353b1c7d301e8d41,0.000443
bf124fef8439b98c5b50add536ba4d7dc389c1095d1ff9ff073377e7bc9c0adf,0.044944
a4754caeb38be0707b24106daf5c2c9b1b69319df3c94899facd167540d9764d,0.007511
af528915f032a3d521dc6faaccb646347198946ba0dc0162a44204a8f847caa6,0.143022
62d02c7b8c5064e0c1e23790454653be28291b2b88fdad709ff712b1b8ca6c74,0.024875
916ddcf586a1d2e79fcab15f904f7814eaebdfbd1674d99c0df21d8e8e5dce97,0.017797
b841af32f38f0a5b4ec132b4f89803032c70ed3f1a870e1b78cdd271e5e0fc4e,0.060574
19fc73e317347ddc4b79916f26d3567791b733177c25fc143de0e249ca6303c7,0.025042
e1da2b2e9f296607ff63a77519924072978f998db7c25030bb553638533f50a7,0.013083
a99c15b72884f5a4d3bf259d8a8772eeea961bf63d416a20bf6697bad4e45825,0.025186
14d8009a6dc1a7f4e417d1d988b46f4f47804250f28727d9ac668e5dd3414a2d,0.001080
05a72fc59738700c053e6c76630ba6cdf30d99540534e9f2bdf5f32b4b0c37e6,0.000269
09c5e8390d3c75ce73ef22ef38c83bf3f4eb002144f34eaccd8e1721d7bbd2f8,0.108402
8ca2c01193092facf4299281eb7233105db763ac3aa9110e807d94a8fbaebc0c,0.069368
fff1a01b415247672822489e106251d82d05890941e8fa6b3a6996cf5967e724,0.023811
61d04682ad8389396bc60a605d9a8e55d93ae535d6326e8171377079dc374553,0.001129
cf6658cbc962e57e9b24687166e77c68444dba14be099db1edf2bd75838391d2,0.084522
fb620b7fef3e8dcbf1be391401fee5548a55f766338dc94acaf6039b289edd12,0.232822
cb356a330abcc807f714313f8519026a8a524dcfbf0cbdca973ec8c7fc81cb06,0.001132
b1c49e0b4a2c6aa1bb6c17ed6ef91d2dc30f082a5cd6f3f376a7f083bc811836,0.018254
d24cebe3a193fdad89bd500d9817c4f981cb6f872c9692bfd1629cf9aaebb6ee,0.005793
10911aaafb8ef738f278e6f0ae792fac0c18daca31c973eccfe43166c7eb705b,0.021017
9c1a50c47edafbfa02686cf191fcb2aa0104c706029bd7ea2b499caa51089e1e,0.028689
9f80b0a92618a57abfbcdcd55226252cf8935083f33acbc2d8864c8dd9986d13,0.030270
9d3c30a0bff75e77c2d2a409b0bd9e0383319da0502f7c600382a8e4c8bbf18b,0.006234
7b361c5635cd5d471b93f6e3823e0ef232c23ba3e81f4f2c4fc1718ddab4bd3c,0.103739
09742028106afed05a6bbb30ced0223d259a214873d203aa179f61441a2566cc,0.006266
1fbea60a957740f007d6d557f0be8c46fd29034b8fff59832bbdd53764f164dd,0.001284
86223105dbfa9b02e4476deab4733757bd6d7a58d0bac5fdf2452734b538656d,0.274406
f081bdb9eeecbaf46b4defffcea2f031ec379e880044219eea4fe552edbab132,0.001092
fa0f844dd297c5b1369f72f22c91b17936daacbdac09988ca23e3ba84cf57855,0.250237
bb980c08a9f063a50d3173044a142e3c68a11f242990c3f8427ab54a4bdf815c,0.063244
8a496e648903c81ad2f65ef44f2f58eba3f333e2acff171bc9d55d6cbfe672e9,0.001621
dd5513375e9f2c88887c5dafa391b7e95dff7441b529952d9980469629b29aa5,0.002607
11e57df44b3db1a081c0d33bf14f13a26c75dd575583b0fe59b0a8c0a5765327,0.014089
c66951389069233860ded9b4a558ab5849341ceaef30e878f77df98a293905dd,0.016490
7129ab8bac75249551c99772a154fac5bea0465e681f3b867797fd39a182fe97,0.001650
4f67557e1269b39945cda9bf6e5dc730c1f359ac1b6e546155fecc5863ce8d1b,0.020643
cafdb4049ac33a5739e99f671a1a11a818f3bc8cf46e01eeb2a0a363815456c0,0.011607
ac82a62a495acac6a742950098d4e35e66949ab20da56cc053f6c352b1382945,0.004803
6220dcaaaac13f0a42203afaae3d5e62a48cfc63b07ef450792f326534514b21,0.001499
e5b62c6643d0df8adc0bd1fb98645f610c31e9dd9fe77371621fdd9dd2f86d50,0.006467
c50b08916b0843222d71ac9d626a3590098ee513312ef1094ce477bfe74af815,0.001443
6be562c91124105da24106ca1cc88aecb9d131cf9cecc22d24315da62c412627,0.237982
97403571270b59772c5a12bdfdc8895e772b7abcb3ce0cc72a5999d625a91a34,0.000862
1fc940e7a0ac3e6c18c2d5d8bc3e34f8f5931f08a9fa46ea9dc6dcd45687b606,0.000536
641ef7fe85ee7a2930f0cdf677fa77856eae34c437620971eeb92a46eb7f81cd,0.006350
e18f3d6a39dc2b35c1e3a29e6de27b0f3061b95679531670c9390862161e61aa,0.036590
2b6094ca4475318f8e2c75904d791bbd9f49cd3b57fd9d80c4c1f23f986f1fc3,0.004858
